"","Product.type","MalagasyName","EnglishName","LocalName","ScientificName","FinalName"
"466","HORITA","Horita","Octopus","","","Horita"
"467","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"468","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"469","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"470","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"471","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"472","HORITA","Horita","Octopus","","","Horita"
"473","HORITA","Horita","Octopus","","","Horita"
"474","HORITA","Horita","Octopus","","","Horita"
"475","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"476","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"477","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"478","HORITA","Horita","Octopus","","","Horita"
"479","HORITA","Horita","Octopus","","","Horita"
"480","HORITA","Horita","Octopus","","","Horita"
"481","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"482","HORITA","Horita","Octopus","","","Horita"
"483","HORITA","Horita","Octopus","","","Horita"
"484","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"485","HORITA","Horita","Octopus","","","Horita"
"486","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"487","HORITA","Horita","Octopus","","","Horita"
"488","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"489","HORITA","Horita","Octopus","","","Horita"
"490","HORITA","Horita","Octopus","","","Horita"
"491","HORITA","Horita","Octopus","","","Horita"
"492","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"493","HORITA","Horita","Octopus","","","Horita"
"494","HORITA","Horita","Octopus","","","Horita"
"495","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"496","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"497","HORITA","Horita","Octopus","","","Horita"
"498","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"499","HORITA","Horita","Octopus","","","Horita"
"500","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"501","HORITA","Horita","Octopus","","","Horita"
"502","HORITA","Horita","Octopus","","","Horita"
"503","HORITA","Horita","Octopus","","","Horita"
"504","BEJA","Beja","Cypaeacassis rufa","","","Beja"
"505","HORITA","Horita","Octopus","","","Horita"
"506","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"507","HORITA","Horita","Octopus","","","Horita"
"508","HORITA","Horita","Octopus","","","Horita"
"509","HORITA","Horita","Octopus","","","Horita"
"510","HORITA","Horita","Octopus","","","Horita"
"511","BEJA","Beja","Cypaeacassis rufa","","","Beja"
"512","HORITA","Horita","Octopus","","","Horita"
"513","HORITA","Horita","Octopus","","","Horita"
"514","HORITA","Horita","Octopus","","","Horita"
"515","HORITA","Horita","Octopus","","","Horita"
"516","FIA","Fia","Fish","","","Fia"
"517","HORITA","Horita","Octopus","","","Horita"
"518","HORITA","Horita","Octopus","","","Horita"
"519","HORITA","Horita","Octopus","","","Horita"
"520","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"521","KABO","Fia Kabo","Frogfish/ antennariidae","KABO,KABO","EPINEPHELUS FUSCOGUTTATUS, AROTHRON MELEAGRIS","KABO,KABO"
"522","HORITA","Horita","Octopus","","","Horita"
"523","HORITA","Horita","Octopus","","","Horita"
"524","HORITA","Horita","Octopus","","","Horita"
"525","HORITA","Horita","Octopus","","","Horita"
"526","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"527","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"528","HORITA","Horita","Octopus","","","Horita"
"529","HORITA","Horita","Octopus","","","Horita"
"530","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"531","HORITA","Horita","Octopus","","","Horita"
"532","HORITA","Horita","Octopus","","","Horita"
"533","HORITA","Horita","Octopus","","","Horita"
"534","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"535","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"536","HORITA","Horita","Octopus","","","Horita"
"537","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"538","HORITA","Horita","Octopus","","","Horita"
"539","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"540","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"541","HORITA","Horita","Octopus","","","Horita"
"542","HORITA","Horita","Octopus","","","Horita"
"543","HORITA","Horita","Octopus","","","Horita"
"544","HORITA","Horita","Octopus","","","Horita"
"545","HORITA","Horita","Octopus","","","Horita"
"546","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"547","HORITA","Horita","Octopus","","","Horita"
"548","HORITA","Horita","Octopus","","","Horita"
"549","LOMOTSE","Lomots","Seaweed","","","Lomots"
"550","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"551","HORITA","Horita","Octopus","","","Horita"
"552","HORITA","Horita","Octopus","","","Horita"
"553","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"554","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"555","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"556","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"557","HORITA","Horita","Octopus","","","Horita"
"558","HORITA","Horita","Octopus","","","Horita"
"559","HORITA","Horita","Octopus","","","Horita"
"560","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"561","HORITA","Horita","Octopus","","","Horita"
"562","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"563","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"564","HORITA","Horita","Octopus","","","Horita"
"565","HORITA","Horita","Octopus","","","Horita"
"566","HORITA","Horita","Octopus","","","Horita"
"567","HORITA","Horita","Octopus","","","Horita"
"568","HORITA","Horita","Octopus","","","Horita"
"569","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"570","HORITA","Horita","Octopus","","","Horita"
"571","HORITA","Horita","Octopus","","","Horita"
"572","HORITA","Horita","Octopus","","","Horita"
"573","HORITA","Horita","Octopus","","","Horita"
"574","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"575","HORITA","Horita","Octopus","","","Horita"
"576","HORITA","Horita","Octopus","","","Horita"
"577","FIA","Fia","Fish","","","Fia"
"578","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"579","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"580","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"581","HORITA","Horita","Octopus","","","Horita"
"582","FIA","Fia","Fish","","","Fia"
"583","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"584","FELA","Jakake","Crab","","","Jakake"
"585","HORITA","Horita","Octopus","","","Horita"
"586","HORITA","Horita","Octopus","","","Horita"
"587","HORITA","Horita","Octopus","","","Horita"
"588","HORITA","Horita","Octopus","","","Horita"
"589","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"590","HORITA","Horita","Octopus","","","Horita"
"591","ZANGA BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"592","HORITA","Horita","Octopus","","","Horita"
"593","FIA","Fia","Fish","","","Fia"
"594","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"595","FIA","Fia","Fish","","","Fia"
"596","FIA","Fia","Fish","","","Fia"
"597","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"598","FIA","Fia","Fish","","","Fia"
"599","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"600","FIA","Fia","Fish","","","Fia"
"601","FIA","Fia","Fish","","","Fia"
"602","ANGISY","Angisy","Squid","","","Angisy"
"603","HORITA","Horita","Octopus","","","Horita"
"604","FIA","Fia","Fish","","","Fia"
"605","HORITA","Horita","Octopus","","","Horita"
"606","HORITA","Horita","Octopus","","","Horita"
"607","HORITA","Horita","Octopus","","","Horita"
"608","FIA","Fia","Fish","","","Fia"
"609","HORITA","Horita","Octopus","","","Horita"
"610","FIA","Fia","Fish","","","Fia"
"611","HORITA","Horita","Octopus","","","Horita"
"612","HORITA","Horita","Octopus","","","Horita"
"613","FIA","Fia","Fish","","","Fia"
"614","HORITA","Horita","Octopus","","","Horita"
"615","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"616","HORITA","Horita","Octopus","","","Horita"
"617","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"618","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"619","HORITA","Horita","Octopus","","","Horita"
"620","DRAGON","Dragon","Seahorse","","","Dragon"
"621","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"622","HORITA","Horita","Octopus","","","Horita"
"623","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"624","HORITA","Horita","Octopus","","","Horita"
"625","ANGISY","Angisy","Squid","","","Angisy"
"626","HORITA","Horita","Octopus","","","Horita"
"627","TSITSIKE","","","","",""
"628","HORITA","Horita","Octopus","","","Horita"
"629","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"630","HORITA","Horita","Octopus","","","Horita"
"631","ZANGA FOTITSETSAKE","Zanga foty","Sandfish Holothuria scabra","","","Zanga foty"
"632","FIA","Fia","Fish","","","Fia"
"633","FIA","Fia","Fish","","","Fia"
"634","FIA","Fia","Fish","","","Fia"
"635","FIA","Fia","Fish","","","Fia"
"636","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"637","HORITA","Horita","Octopus","","","Horita"
"638","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"639","BOZIKE","Bozike","Chicoreus ramosus","","","Bozike"
"640","HORITA","Horita","Octopus","","","Horita"
"641","ZANGA FOTY","Zanga foty","Sandfish Holothuria scabra","","","Zanga foty"
"642","HORITA","Horita","Octopus","","","Horita"
"643","FIA","Fia","Fish","","","Fia"
"644","FIA","Fia","Fish","","","Fia"
"645","HORITA","Horita","Octopus","","","Horita"
"646","HORITA","Horita","Octopus","","","Horita"
"647","HORITA","Horita","Octopus","","","Horita"
"648","HORITA","Horita","Octopus","","","Horita"
"649","FIA","Fia","Fish","","","Fia"
"650","FIA","Fia","Fish","","","Fia"
"651","HORITA","Horita","Octopus","","","Horita"
"652","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"653","HORITA","Horita","Octopus","","","Horita"
"654","HORITA","Horita","Octopus","","","Horita"
"655","BOZIKE","Bozike","Chicoreus ramosus","","","Bozike"
"656","HORITA","Horita","Octopus","","","Horita"
"657","HORITA","Horita","Octopus","","","Horita"
"658","FIA","Fia","Fish","","","Fia"
"659","HORITA","Horita","Octopus","","","Horita"
"660","HORITA","Horita","Octopus","","","Horita"
"661","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"662","HORITA","Horita","Octopus","","","Horita"
"663","HORITA","Horita","Octopus","","","Horita"
"664","TSITSIKE","","","","",""
"665","HORITA","Horita","Octopus","","","Horita"
"666","HORITA","Horita","Octopus","","","Horita"
"667","HORITA","Horita","Octopus","","","Horita"
"668","FIA","Fia","Fish","","","Fia"
"669","HORITA","Horita","Octopus","","","Horita"
"670","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"671","HORITA","Horita","Octopus","","","Horita"
"672","HORITA","Horita","Octopus","","","Horita"
"673","HORITA","Horita","Octopus","","","Horita"
"674","HORITA","Horita","Octopus","","","Horita"
"675","HORITA","Horita","Octopus","","","Horita"
"676","HORITA","Horita","Octopus","","","Horita"
"677","HORITA","Horita","Octopus","","","Horita"
"678","BOZIKE","Bozike","Chicoreus ramosus","","","Bozike"
"679","HORITA","Horita","Octopus","","","Horita"
"680","HORITA","Horita","Octopus","","","Horita"
"681","DOROLISY","Zanga Dorilisy","Pink/black sea cucumber or black teatfish/ holothuria edulis or notabilis","","","Zanga Dorilisy"
"682","HORITA","Horita","Octopus","","","Horita"
"683","HORITA","Horita","Octopus","","","Horita"
"684","FIA","Fia","Fish","","","Fia"
"685","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"686","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"687","HORITA","Horita","Octopus","","","Horita"
"688","FIA","Fia","Fish","","","Fia"
"689","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"690","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"691","HORITA","Horita","Octopus","","","Horita"
"692","LANILAY","Lani Lani?","","LANILANY","BOTHUS MANCUS","LANILANY"
"693","HORITA","Horita","Octopus","","","Horita"
"694","LANGOUSTA","Langousta","Lobster","","","Langousta"
"695","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"696","FIA","Fia","Fish","","","Fia"
"697","HORITA","Horita","Octopus","","","Horita"
"698","FAY RARA","Fay rara","","","","Fay rara"
"699","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"700","LANGOUSTA","Langousta","Lobster","","","Langousta"
"701","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"702","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"703","FIA BODOLOHA","Fia Bodoloha","Blue Barred parrotfish/ scarus ghobban","BODOLOHA","HIPPOSCARUS HARID, SCARUS PRASIOGNATHUS, SCARUS NIGER, CALOTOMUS SPINIDENS, SCARUS GHOBBAN, CALOTOMUS CAROLINUS, CHLORURUS STRONGYLOCEPHALUS, SCARUS TRICOLOR, SCARUS SCABER, SCARUS RUSSELLI, SCARUS RUBROVIOLACEUS, SCARUS PSITTACUS, SCARUS FRENATUS, CHLORURUS SORDIDUS, CHLORURUS ATRILUNULA, CETOSCARUS BICOLOR, THALASSOMA QUINQUEVITTATUM, SCARUS GHOBBAN<A0>, SCARUS CAUDOFASCIATUS, POMACENTRUS PAVO, PRISTOTIS OBTUSIROSTRIS","BODOLOHA"
"704","HORITA","Horita","Octopus","","","Horita"
"705","HORITA","Horita","Octopus","","","Horita"
"706","TSITSIKE","","","","",""
"707","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"708","HORITA","Horita","Octopus","","","Horita"
"709","HORITA","Horita","Octopus","","","Horita"
"710","FAY RARA","Fay rara","","","","Fay rara"
"711","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"712","HORITA","Horita","Octopus","","","Horita"
"713","HORITA","Horita","Octopus","","","Horita"
"714","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"715","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"716","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"717","FIA","Fia","Fish","","","Fia"
"718","GOGO","Fia gogo","Madagascar sea catfish/ Arius madagascariensis","","","Fia gogo"
"719","HORITA","Horita","Octopus","","","Horita"
"720","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"721","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"722","FAY","Fay","Ray","","","Fay"
"723","HORITA","Horita","Octopus","","","Horita"
"724","HORITA","Horita","Octopus","","","Horita"
"725","ZANGA TRONKENA","Zanga Trokena","Brownfish/ Actinopyga echinites","","","Zanga Trokena"
"726","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"727","HORITA","Horita","Octopus","","","Horita"
"728","HORITA","Horita","Octopus","","","Horita"
"729","HORITA","Horita","Octopus","","","Horita"
"730","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"731","HORITA","Horita","Octopus","","","Horita"
"732","ZANGA TRONKENA","Zanga Trokena","Brownfish/ Actinopyga echinites","","","Zanga Trokena"
"733","ZANGA PITIKE","Zanga","Sea Cucumber","","","Zanga"
"734","ZANGA TRONKENA","Zanga Trokena","Brownfish/ Actinopyga echinites","","","Zanga Trokena"
"735","HORITA","Horita","Octopus","","","Horita"
"736","HORITA","Horita","Octopus","","","Horita"
"737","ZANGA PITIKE","Zanga","Sea Cucumber","","","Zanga"
"738","ZANGA PITIKE","Zanga","Sea Cucumber","","","Zanga"
"739","FIA","Fia","Fish","","","Fia"
"740","FIA","Fia","Fish","","","Fia"
"741","HORITA","Horita","Octopus","","","Horita"
"742","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"743","HORITA","Horita","Octopus","","","Horita"
"744","HORITA","Horita","Octopus","","","Horita"
"745","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"746","HORITA","Horita","Octopus","","","Horita"
"747","HORITA","Horita","Octopus","","","Horita"
"748","ZANGA TRONKENA","Zanga Trokena","Brownfish/ Actinopyga echinites","","","Zanga Trokena"
"749","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"750","ZANGA TRONKENA","Zanga Trokena","Brownfish/ Actinopyga echinites","","","Zanga Trokena"
"751","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"752","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"753","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"754","HORITA","Horita","Octopus","","","Horita"
"755","HORITA","Horita","Octopus","","","Horita"
"756","HORITA","Horita","Octopus","","","Horita"
"757","HORITA","Horita","Octopus","","","Horita"
"758","HORITA","Horita","Octopus","","","Horita"
"759","HORITA","Horita","Octopus","","","Horita"
"760","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"761","HORITA","Horita","Octopus","","","Horita"
"762","DOROLISY","Zanga Dorilisy","Pink/black sea cucumber or black teatfish/ holothuria edulis or notabilis","","","Zanga Dorilisy"
"763","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"764","HORITA","Horita","Octopus","","","Horita"
"765","HORITA","Horita","Octopus","","","Horita"
"766","HORITA","Horita","Octopus","","","Horita"
"767","FIA","Fia","Fish","","","Fia"
"768","DOROLISY","Zanga Dorilisy","Pink/black sea cucumber or black teatfish/ holothuria edulis or notabilis","","","Zanga Dorilisy"
"769","FIA","Fia","Fish","","","Fia"
"770","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"771","FIA","Fia","Fish","","","Fia"
"772","HORITA","Horita","Octopus","","","Horita"
"773","HORITA","Horita","Octopus","","","Horita"
"774","TSITSIKE","","","","",""
"775","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"776","HORITA","Horita","Octopus","","","Horita"
"777","ZOMALY","","Sea Cucumber","","","Sea Cucumber"
"778","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"779","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"780","FIA","Fia","Fish","","","Fia"
"781","BENONO","Zanga Benono","White teatfish/ holothuria fuscogilva","","","Zanga Benono"
"782","HORITA","Horita","Octopus","","","Horita"
"783","HORITA","Horita","Octopus","","","Horita"
"784","FIA","Fia","Fish","","","Fia"
"785","HORITA","Horita","Octopus","","","Horita"
"786","HORITA","Horita","Octopus","","","Horita"
"787","FIA","Fia","Fish","","","Fia"
"788","HORITA","Horita","Octopus","","","Horita"
"789","ZANGA","Zanga","Sea Cucumber","","","Zanga"
"790","HORITA","Horita","Octopus","","","Horita"
"791","HORITA","Horita","Octopus","","","Horita"
"792","HORITA","Horita","Octopus","","","Horita"
"793","FIA","Fia","Fish","","","Fia"
"794","ANGISY","Angisy","Squid","","","Angisy"
"795","FIA","Fia","Fish","","","Fia"
"796","HORITA","Horita","Octopus","","","Horita"
"797","HORITA","Horita","Octopus","","","Horita"
"798","HORITA","Horita","Octopus","","","Horita"
"799","FIA","Fia","Fish","","","Fia"
"800","FIA","Fia","Fish","","","Fia"
"801","HORITA","Horita","Octopus","","","Horita"
"802","HORITA","Horita","Octopus","","","Horita"
"803","HORITA","Horita","Octopus","","","Horita"
"804","HORITA","Horita","Octopus","","","Horita"
"805","HORITA","Horita","Octopus","","","Horita"
"806","HORITA","Horita","Octopus","","","Horita"
"807","HORITA","Horita","Octopus","","","Horita"
"808","HORITA","Horita","Octopus","","","Horita"
"809","HORITA","Horita","Octopus","","","Horita"
"810","HORITA","Horita","Octopus","","","Horita"
"811","FIA","Fia","Fish","","","Fia"
"812","FIA","Fia","Fish","","","Fia"
"813","HORITA","Horita","Octopus","","","Horita"
"814","HORITA","Horita","Octopus","","","Horita"
"815","HORITA","Horita","Octopus","","","Horita"
"816","HORITA","Horita","Octopus","","","Horita"
"817","HORITA","Horita","Octopus","","","Horita"
"818","FIA","Fia","Fish","","","Fia"
"819","FIA","Fia","Fish","","","Fia"
"820","HORITA","Horita","Octopus","","","Horita"
"821","HORITA","Horita","Octopus","","","Horita"
"822","TSONTSO","Fia tsontso","White  banded triggerfish/ rhinecanthus aculeatus","TSONTSO,TSONTSO ALAOTSE,TSONTSO FANIA,TSONTSO FANIHY,TSONTSO SIKILY,TSONTSO TSIMALAHO,TSONTSOMBOLA,TSONTSOMKARA","CANTHIGASTER AMBOINENSIS, RHINECANTHUS ACULEATUS, MELICHTHYS NIGER, MELICHTHYS INDICUS, BALISTOIDES CONSPICILLUM, SUFFLAMEN BURSA, ODONUS NIGER, PSEUDOBALISTES FUSCUS, BALISTOIDES VIRIDESCENS, ABALISTES STELLATTUS, LETHRINUS OBSOLETUS, BALISTAPUS UNDULATUS, ABALISTES STELLATUS, CENTHEAHINES PARDELIS, PERVAGER JAUTHINOSOMA, CENTHEALUVRES DUMERILII, ALUTERUS SCRIPTUS, AMANSES SCOPES, ODUNUS NIGER, PSEUDOBALISTES FURCUS, PHINECANTHUS ACULEATUS, OXYMONOCANTHUS LONGIROSTRIS, BALISTOIDES VIRIDENSCENS","TSONTSO,TSONTSO ALAOTSE,TSONTSO FANIA,TSONTSO FANIHY,TSONTSO SIKILY,TSONTSO TSIMALAHO,TSONTSOMBOLA,TSONTSOMKARA"
"823","FIA","Fia","Fish","","","Fia"
"824","HORITA","Horita","Octopus","","","Horita"
"825","FIA","Fia","Fish","","","Fia"
"826","HORITA","Horita","Octopus","","","Horita"
"827","HORITA","Horita","Octopus","","","Horita"
"828","HORITA","Horita","Octopus","","","Horita"
"829","FIA","Fia","Fish","","","Fia"
"830","HORITA","Horita","Octopus","","","Horita"
"831","HORITA","Horita","Octopus","","","Horita"
"832","FIA","Fia","Fish","","","Fia"
"833","HORITA","Horita","Octopus","","","Horita"
