"","Product.type","MalagasyName","EnglishName","LocalName","ScientificName","FinalName"
"2618","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2619","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"2620","HORITA","Horita","Octopus","","","Horita"
"2621","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"2622","HORITA","Horita","Octopus","","","Horita"
"2623","HORITA","Horita","Octopus","","","Horita"
"2624","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"2625","HORITA","Horita","Octopus","","","Horita"
"2626","HORITA","Horita","Octopus","","","Horita"
"2627","HORITA","Horita","Octopus","","","Horita"
"2628","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2629","ANGISY","Angisy","Squid","","","Angisy"
"2630","HORITA","Horita","Octopus","","","Horita"
"2631","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2632","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2633","HORITA","Horita","Octopus","","","Horita"
"2634","HORITA","Horita","Octopus","","","Horita"
"2635","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"2636","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2637","HORITA","Horita","Octopus","","","Horita"
"2638","HORITA","Horita","Octopus","","","Horita"
"2639","ANGISY","Angisy","Squid","","","Angisy"
"2640","HORITA","Horita","Octopus","","","Horita"
"2641","HORITA","Horita","Octopus","","","Horita"
"2642","HORITA","Horita","Octopus","","","Horita"
"2643","HORITA","Horita","Octopus","","","Horita"
"2644","ANGISY","Angisy","Squid","","","Angisy"
"2645","ANGISY","Angisy","Squid","","","Angisy"
"2646","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2647","ANGISY","Angisy","Squid","","","Angisy"
"2648","ANGISY","Angisy","Squid","","","Angisy"
"2649","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2650","ANGISY","Angisy","Squid","","","Angisy"
"2651","HORITA","Horita","Octopus","","","Horita"
"2652","HORITA","Horita","Octopus","","","Horita"
"2653","ANGISY","Angisy","Squid","","","Angisy"
"2654","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"2655","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"2656","HORITA","Horita","Octopus","","","Horita"
"2657","ANGISY","Angisy","Squid","","","Angisy"
"2658","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2659","BABAKE","","","","",""
"2660","HORITA","Horita","Octopus","","","Horita"
"2661","HORITA","Horita","Octopus","","","Horita"
"2662","HORITA","Horita","Octopus","","","Horita"
"2663","ANGISY","Angisy","Squid","","","Angisy"
"2664","ANGISY","Angisy","Squid","","","Angisy"
"2665","HORITA","Horita","Octopus","","","Horita"
"2666","HORITA","Horita","Octopus","","","Horita"
"2667","HORITA","Horita","Octopus","","","Horita"
"2668","HORITA","Horita","Octopus","","","Horita"
"2669","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2670","HORITA","Horita","Octopus","","","Horita"
"2671","TSITSIKE","","","","",""
"2672","TSOIKE","","","","",""
"2673","TSOIKE","","","","",""
"2674","HORITA","Horita","Octopus","","","Horita"
"2675","HORITA","Horita","Octopus","","","Horita"
"2676","HORITA","Horita","Octopus","","","Horita"
"2677","HORITA","Horita","Octopus","","","Horita"
"2678","HORITA","Horita","Octopus","","","Horita"
"2679","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2680","KILOKA","Kiloka","","","","Kiloka"
"2681","JAKAKE","Jakake","Crab","","","Jakake"
"2682","HORITA","Horita","Octopus","","","Horita"
"2683","ANGISY","Angisy","Squid","","","Angisy"
"2684","ANGISY","Angisy","Squid","","","Angisy"
"2685","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"2686","FITSE","Fia Fitse","Caesia caerulaureus","","","Fia Fitse"
"2687","JAKAKE","Jakake","Crab","","","Jakake"
"2688","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2689","KILOKA","Kiloka","","","","Kiloka"
"2690","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2691","HORITA","Horita","Octopus","","","Horita"
"2692","TONA","Fia Toho","Duckbill sleeper or freshwater goby or speckled goby/ Butis butis or awaous aeneofuscus or redigobius bikolanus","","","Fia Toho"
"2693","HORITA","Horita","Octopus","","","Horita"
"2694","HORITA","Horita","Octopus","","","Horita"
"2695","JAKAKE","Jakake","Crab","","","Jakake"
"2696","ANGISY","Angisy","Squid","","","Angisy"
"2697","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2698","TSOIKE","","","","",""
"2699","KILOKA","Kiloka","","","","Kiloka"
"2700","JAKAKE","Jakake","Crab","","","Jakake"
"2701","HORITA","Horita","Octopus","","","Horita"
"2702","JAKAKE","Jakake","Crab","","","Jakake"
"2703","JAKAKE","Jakake","Crab","","","Jakake"
"2704","HORITA","Horita","Octopus","","","Horita"
"2705","HORITA","Horita","Octopus","","","Horita"
"2706","HORITA","Horita","Octopus","","","Horita"
"2707","KILOKA","Kiloka","","","","Kiloka"
"2708","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2709","HORITA","Horita","Octopus","","","Horita"
"2710","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2711","HORITANAKORA","Horita nakora","Octopus aegina","","","Horita nakora"
"2712","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2713","AMBATSOY","","","AMBATSOY,AMBATSOY VAHO,,AMBATSOY VANDA","PLECTROPOMUS PUNCTATUS, MULLOIDICHTHYS FLAVOLINEATUS, RHABDOSARGUS SARBA, ANYPERODON LEUCOGRAMMICUS, MULLOIDICHTHYS VANICAULEUSIS","AMBATSOY,AMBATSOY VAHO,,AMBATSOY VANDA"
"2714","FAY","Fay","Ray","","","Fay"
"2715","HORITA","Horita","Octopus","","","Horita"
"2716","KILOKA","Kiloka","","","","Kiloka"
"2717","ANGISY","Angisy","Squid","","","Angisy"
"2718","ANGISY","Angisy","Squid","","","Angisy"
"2719","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2720","HORITA","Horita","Octopus","","","Horita"
"2721","HORITA","Horita","Octopus","","","Horita"
"2722","TSITSIKE","","","","",""
"2723","HORITA","Horita","Octopus","","","Horita"
"2724","HORITA","Horita","Octopus","","","Horita"
"2725","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"2726","AMBARIAKE","Ambariake","Gerres acinaces/ strongspine silver biddy","AMBARIAKE,AMBARIAKA","GERRES ACINACES, GYMNOCRANIUS GRISEUS, GYMNOCRANIUS GRANDOCULIS, MONOTAXIS GRANDOCULIS, LETHRINUS HARAK, GERE ACINACES","AMBARIAKE,AMBARIAKA"
"2727","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2728","HORITA","Horita","Octopus","","","Horita"
"2729","FIAGAMO","Gamo","","GAMO,GAMO MANDRITSIAMINTSALOTSE,GAMOPAREABAVA","ETELIS CARBUNCULUS, PRISTIPOMOIDES FILAMENTOSUS, ETEIS CARBUNCULU","GAMO,GAMO MANDRITSIAMINTSALOTSE,GAMOPAREABAVA"
"2730","TSITSIKE","","","","",""
"2731","MANDRIANDOVOKE","Mandriandovoke","Fish","","","Mandriandovoke"
"2732","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2733","TSOIKE","","","","",""
"2734","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2735","FIAGAMO","Gamo","","GAMO,GAMO MANDRITSIAMINTSALOTSE,GAMOPAREABAVA","ETELIS CARBUNCULUS, PRISTIPOMOIDES FILAMENTOSUS, ETEIS CARBUNCULU","GAMO,GAMO MANDRITSIAMINTSALOTSE,GAMOPAREABAVA"
"2736","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2737","ANGISY","Angisy","Squid","","","Angisy"
"2738","JAKAKE","Jakake","Crab","","","Jakake"
"2739","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2740","JAKAKE","Jakake","Crab","","","Jakake"
"2741","JAKAKE","Jakake","Crab","","","Jakake"
"2742","JAKAKE","Jakake","Crab","","","Jakake"
"2743","JAKAKE","Jakake","Crab","","","Jakake"
"2744","HORITA","Horita","Octopus","","","Horita"
"2745","JAKAKE","Jakake","Crab","","","Jakake"
"2746","ANGISY","Angisy","Squid","","","Angisy"
"2747","ANGISY","Angisy","Squid","","","Angisy"
"2748","ANGISY","Angisy","Squid","","","Angisy"
"2749","ANGISY","Angisy","Squid","","","Angisy"
"2750","HORITA","Horita","Octopus","","","Horita"
"2751","HORITA","Horita","Octopus","","","Horita"
"2752","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2753","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"2754","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2755","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2756","FIATSIFA","Fiantsifa","Naso unicornis","","","Fiantsifa"
"2757","SORONALE","Soronale","Fish","SORONALE","LUTJANUS FULVIFLAMMA, LUTJANUS KASMIRA","SORONALE"
"2758","HORITA","Horita","Octopus","","","Horita"
"2759","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2760","ANGISY","Angisy","Squid","","","Angisy"
"2761","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"2762","ANGISY","Angisy","Squid","","","Angisy"
"2763","HORITA","Horita","Octopus","","","Horita"
"2764","LAMATRA","Lamatra","Kanadi Kingfish/ scombermorus plurilineatus","LAMATSA,LAMATRA,LAMANTRA,LAMANTRA","SCOMBEROMORUS COMMERSON, SCOMBEROIDES LYSAN, SCOBEROIDES LYSAN","LAMATSA,LAMATRA,LAMANTRA,LAMANTRA"
"2765","HORITA","Horita","Octopus","","","Horita"
"2766","HORITA","Horita","Octopus","","","Horita"
"2767","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"2768","HORITA","Horita","Octopus","","","Horita"
"2769","HORITA","Horita","Octopus","","","Horita"
"2770","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2771","HORITA","Horita","Octopus","","","Horita"
"2772","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2773","ANGISY","Angisy","Squid","","","Angisy"
"2774","ANGISY","Angisy","Squid","","","Angisy"
"2775","ANGISY","Angisy","Squid","","","Angisy"
"2776","HORITA","Horita","Octopus","","","Horita"
"2777","HORITA","Horita","Octopus","","","Horita"
"2778","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2779","HORITA","Horita","Octopus","","","Horita"
"2780","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"2781","HORITA","Horita","Octopus","","","Horita"
"2782","ANGISY","Angisy","Squid","","","Angisy"
"2783","ANGISY","Angisy","Squid","","","Angisy"
"2784","HORITA","Horita","Octopus","","","Horita"
"2785","HORITA","Horita","Octopus","","","Horita"
"2786","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"2787","ANGISY","Angisy","Squid","","","Angisy"
"2788","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2789","ANGISY","Angisy","Squid","","","Angisy"
"2790","HORITA","Horita","Octopus","","","Horita"
"2791","HORITA","Horita","Octopus","","","Horita"
"2792","KILOKA","Kiloka","","","","Kiloka"
"2793","HORITA","Horita","Octopus","","","Horita"
"2794","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2795","JAKAKE","Jakake","Crab","","","Jakake"
"2796","HORITA","Horita","Octopus","","","Horita"
"2797","ANGISY","Angisy","Squid","","","Angisy"
"2798","BOALIMENA","Boalimena","Fish","BOALIMENA","ETELIS CARBUNCULUS","BOALIMENA"
"2799","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"2800","ANGISY","Angisy","Squid","","","Angisy"
"2801","BABAKE","","","","",""
"2802","FITSE","Fia Fitse","Caesia caerulaureus","","","Fia Fitse"
"2803","HORITA","Horita","Octopus","","","Horita"
"2804","HORITA","Horita","Octopus","","","Horita"
"2805","JAKAKE","Jakake","Crab","","","Jakake"
"2806","JAKAKE","Jakake","Crab","","","Jakake"
"2807","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2808","HORITA","Horita","Octopus","","","Horita"
"2809","HORITA","Horita","Octopus","","","Horita"
"2810","KILOKA","Kiloka","","","","Kiloka"
"2811","HORITA","Horita","Octopus","","","Horita"
"2812","ANGISY","Angisy","Squid","","","Angisy"
"2813","HORITA","Horita","Octopus","","","Horita"
"2814","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2815","HORITA","Horita","Octopus","","","Horita"
"2816","JAKAKE","Jakake","Crab","","","Jakake"
"2817","JAKAKE","Jakake","Crab","","","Jakake"
"2818","JAKAKE","Jakake","Crab","","","Jakake"
"2819","HORITA","Horita","Octopus","","","Horita"
"2820","HORITA","Horita","Octopus","","","Horita"
"2821","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2822","HORITA","Horita","Octopus","","","Horita"
"2823","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2824","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2825","KILOKA","Kiloka","","","","Kiloka"
"2826","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2827","MALILA","Malily","Black and yellow grouper/ Epinephelus flavocaeruleus","MALILY","MACOLOR NIGER","MALILY"
"2828","KILOKA","Kiloka","","","","Kiloka"
"2829","TSITSIKE","","","","",""
"2830","KILOKA","Kiloka","","","","Kiloka"
"2831","HORITA","Horita","Octopus","","","Horita"
"2832","KILOKA","Kiloka","","","","Kiloka"
"2833","JAKAKE","Jakake","Crab","","","Jakake"
"2834","SORONALE","Soronale","Fish","SORONALE","LUTJANUS FULVIFLAMMA, LUTJANUS KASMIRA","SORONALE"
"2835","TAPAPOROHA","Tapaporaha","","","","Tapaporaha"
"2836","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2837","ANGISY","Angisy","Squid","","","Angisy"
"2838","ANGISY","Angisy","Squid","","","Angisy"
"2839","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2840","BABAKE","","","","",""
"2841","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"2842","ANTSISY","Fia Antisy","No idea but these seem to go together","","","Fia Antisy"
"2843","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"2844","LEONTINY","Leontiny","","","","Leontiny"
"2845","FIANAKANGA","Fianakanga","","LOVOHARANAKANGA","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVOHARANAKANGA"
"2846","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"2847","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2848","TSOIKE","","","","",""
"2849","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2850","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"2851","JAKAKE","Jakake","Crab","","","Jakake"
"2852","JAKAKE","Jakake","Crab","","","Jakake"
"2853","HORITA","Horita","Octopus","","","Horita"
"2854","ANGISY","Angisy","Squid","","","Angisy"
"2855","JAKAKE","Jakake","Crab","","","Jakake"
"2856","JAKAKE","Jakake","Crab","","","Jakake"
"2857","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"2858","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"2859","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"2860","HORITA","Horita","Octopus","","","Horita"
"2861","JAKAKE","Jakake","Crab","","","Jakake"
